Date,Month,Hours,Minutes,Intensity,Congested
21,1,18,45,157.0,1
21,1,19,0,155.0,1
21,1,19,15,154.0,1
21,1,19,30,155.0,1
21,1,19,45,154.0,1
21,1,20,0,148.0,0
21,1,20,15,149.0,0
21,1,20,30,151.0,0
21,1,20,45,152.0,0
21,1,21,0,147.0,0
21,1,21,15,147.0,0
21,1,21,30,146.0,0
21,1,21,45,144.0,0
21,1,22,0,138.0,0
21,1,22,15,135.0,0
21,1,22,30,133.0,0
21,1,22,45,134.0,0
21,1,23,0,125.0,0
21,1,23,15,124.0,0
21,1,23,30,128.0,0
21,1,23,45,122.0,0
22,1,0,0,120.0,0
22,1,0,15,119.0,0
22,1,0,30,119.0,0
22,1,0,45,118.0,0
22,1,1,0,118.0,0
22,1,1,15,119.0,0
22,1,1,30,119.0,0
22,1,1,45,119.0,0
22,1,2,0,119.0,0
22,1,2,15,119.0,0
22,1,2,30,119.0,0
22,1,2,45,119.0,0
22,1,3,0,119.0,0
22,1,3,15,118.0,0
22,1,3,30,119.0,0
22,1,3,45,118.0,0
22,1,4,0,118.0,0
22,1,4,15,118.0,0
22,1,4,30,118.0,0
22,1,4,45,119.0,0
22,1,5,0,119.0,0
22,1,5,15,118.0,0
22,1,5,30,118.0,0
22,1,5,45,118.0,0
22,1,6,0,118.0,0
22,1,6,15,117.0,0
22,1,6,30,117.0,0
22,1,6,45,117.0,0
22,1,7,0,117.0,0
22,1,7,15,118.0,0
22,1,7,30,124.0,0
22,1,7,45,128.0,0
22,1,8,0,133.0,0
22,1,8,15,141.0,0
22,1,8,30,152.0,0
22,1,8,45,159.0,1
22,1,9,0,161.0,1
22,1,9,15,160.0,1
22,1,9,30,160.0,1
22,1,9,45,159.0,1
22,1,10,0,153.0,0
22,1,10,15,147.0,0
22,1,10,30,145.0,0
22,1,10,45,149.0,0
22,1,11,0,148.0,0
22,1,11,15,149.0,0
22,1,11,30,151.0,0
22,1,11,45,160.0,1
22,1,12,0,162.0,1
22,1,12,15,154.0,1
22,1,12,30,152.0,0
22,1,12,45,155.0,1
22,1,13,0,159.0,1
22,1,13,15,157.0,1
22,1,13,30,163.0,1
22,1,13,45,160.0,1
22,1,14,0,168.0,1
22,1,14,15,158.0,1
22,1,14,30,166.0,1
22,1,14,45,162.0,1
22,1,15,0,166.0,1
22,1,15,15,163.0,1
22,1,15,30,161.0,1
22,1,15,45,166.0,1
22,1,16,0,170.0,1
22,1,16,15,170.0,1
22,1,16,30,170.0,1
22,1,16,45,170.0,1
22,1,17,0,170.0,1
22,1,17,15,169.0,1
22,1,17,30,172.0,1
22,1,17,45,169.0,1
22,1,18,0,169.0,1
22,1,18,15,166.0,1
22,1,18,30,165.0,1
22,1,18,45,161.0,1
22,1,19,0,160.0,1
22,1,19,15,153.0,0
22,1,19,30,156.0,1
22,1,19,45,158.0,1
22,1,20,0,155.0,1
22,1,20,15,154.0,1
22,1,20,30,148.0,0
22,1,20,45,149.0,0
22,1,21,0,148.0,0
22,1,21,15,146.0,0
22,1,21,30,144.0,0
22,1,21,45,141.0,0
22,1,22,0,135.0,0
22,1,22,15,129.0,0
22,1,22,30,133.0,0
22,1,22,45,126.0,0
22,1,23,0,127.0,0
22,1,23,15,122.0,0
22,1,23,30,121.0,0
22,1,23,45,120.0,0
23,1,0,0,120.0,0
23,1,0,15,120.0,0
23,1,0,30,119.0,0
23,1,0,45,119.0,0
23,1,1,0,119.0,0
23,1,1,15,119.0,0
23,1,1,30,119.0,0
23,1,1,45,119.0,0
23,1,2,0,118.0,0
23,1,2,15,118.0,0
23,1,2,30,118.0,0
23,1,2,45,118.0,0
23,1,3,0,119.0,0
23,1,3,15,118.0,0
23,1,3,30,119.0,0
23,1,3,45,117.0,0
23,1,4,0,118.0,0
23,1,4,15,119.0,0
23,1,4,30,118.0,0
23,1,4,45,118.0,0
23,1,5,0,117.0,0
23,1,5,15,118.0,0
23,1,5,30,118.0,0
23,1,5,45,118.0,0
23,1,6,0,117.0,0
23,1,6,15,117.0,0
23,1,6,30,117.0,0
23,1,6,45,117.0,0
23,1,7,0,119.0,0
23,1,7,15,119.0,0
23,1,7,30,118.0,0
23,1,7,45,124.0,0
23,1,8,0,136.0,0
23,1,8,15,139.0,0
23,1,8,30,149.0,0
23,1,8,45,158.0,1
23,1,9,0,161.0,1
23,1,9,15,159.0,1
23,1,9,30,161.0,1
23,1,9,45,160.0,1
23,1,10,0,162.0,1
23,1,10,15,155.0,1
23,1,10,30,150.0,0
23,1,10,45,154.0,1
23,1,11,0,151.0,0
23,1,11,15,152.0,0
23,1,11,30,151.0,0
23,1,11,45,149.0,0
23,1,12,0,150.0,0
23,1,12,15,160.0,1
23,1,12,30,159.0,1
23,1,12,45,161.0,1
23,1,13,0,158.0,1
23,1,13,15,157.0,1
23,1,13,30,162.0,1
23,1,13,45,157.0,1
23,1,14,0,149.0,0
23,1,14,15,164.0,1
23,1,14,30,162.0,1
23,1,14,45,161.0,1
23,1,15,0,166.0,1
23,1,15,15,161.0,1
23,1,15,30,161.0,1
23,1,15,45,159.0,1
23,1,16,0,159.0,1
23,1,16,15,160.0,1
23,1,16,30,160.0,1
23,1,16,45,158.0,1
23,1,17,0,160.0,1
23,1,17,15,165.0,1
23,1,17,30,160.0,1
23,1,17,45,158.0,1
23,1,18,0,158.0,1
23,1,18,15,161.0,1
23,1,18,30,159.0,1
23,1,18,45,154.0,1
23,1,19,0,147.0,0
23,1,19,15,152.0,0
23,1,19,30,147.0,0
23,1,19,45,147.0,0
23,1,20,0,147.0,0
23,1,20,15,147.0,0
23,1,20,30,147.0,0
23,1,20,45,147.0,0
23,1,21,0,146.0,0
23,1,21,15,146.0,0
23,1,21,30,146.0,0
23,1,21,45,140.0,0
23,1,22,0,132.0,0
23,1,22,15,129.0,0
23,1,22,30,132.0,0
23,1,22,45,130.0,0
23,1,23,0,121.0,0
23,1,23,15,121.0,0
23,1,23,30,123.0,0
23,1,23,45,120.0,0
24,1,0,0,121.0,0
24,1,0,15,119.0,0
24,1,0,30,119.0,0
24,1,0,45,119.0,0
24,1,1,0,119.0,0
24,1,1,15,119.0,0
24,1,1,30,118.0,0
24,1,1,45,118.0,0
24,1,2,0,118.0,0
24,1,2,15,118.0,0
24,1,2,30,118.0,0
24,1,2,45,119.0,0
24,1,3,0,119.0,0
24,1,3,15,118.0,0
24,1,3,30,118.0,0
24,1,3,45,118.0,0
24,1,4,0,119.0,0
24,1,4,15,118.0,0
24,1,4,30,119.0,0
24,1,4,45,118.0,0
24,1,5,0,118.0,0
24,1,5,15,117.0,0
24,1,5,30,117.0,0
24,1,5,45,117.0,0
24,1,6,0,118.0,0
24,1,6,15,118.0,0
24,1,6,30,118.0,0
24,1,6,45,118.0,0
24,1,7,0,119.0,0
24,1,7,15,119.0,0
24,1,7,30,118.0,0
24,1,7,45,118.0,0
24,1,8,0,125.0,0
24,1,8,15,143.0,0
24,1,8,30,149.0,0
24,1,8,45,159.0,1
24,1,9,0,159.0,1
24,1,9,15,159.0,1
24,1,9,30,161.0,1
24,1,9,45,159.0,1
24,1,10,0,155.0,1
24,1,10,15,153.0,0
24,1,10,30,146.0,0
24,1,10,45,148.0,0
24,1,11,0,148.0,0
24,1,11,15,143.0,0
24,1,11,30,149.0,0
24,1,11,45,151.0,0
24,1,12,0,157.0,1
24,1,12,15,156.0,1
24,1,12,30,157.0,1
24,1,12,45,167.0,1
24,1,13,0,159.0,1
24,1,13,15,157.0,1
24,1,13,30,158.0,1
24,1,13,45,160.0,1
24,1,14,0,166.0,1
24,1,14,15,168.0,1
24,1,14,30,163.0,1
24,1,14,45,161.0,1
24,1,15,0,161.0,1
24,1,15,15,161.0,1
24,1,15,30,166.0,1
24,1,15,45,161.0,1
24,1,16,0,161.0,1
24,1,16,15,166.0,1
24,1,16,30,171.0,1
24,1,16,45,170.0,1
24,1,17,0,171.0,1
24,1,17,15,170.0,1
24,1,17,30,170.0,1
24,1,17,45,171.0,1
24,1,18,0,171.0,1
24,1,18,15,170.0,1
24,1,18,30,163.0,1
24,1,18,45,167.0,1
24,1,19,0,162.0,1
24,1,19,15,157.0,1
24,1,19,30,159.0,1
24,1,19,45,156.0,1
24,1,20,0,155.0,1
24,1,20,15,159.0,1
24,1,20,30,153.0,0
24,1,20,45,156.0,1
24,1,21,0,156.0,1
24,1,21,15,155.0,1
24,1,21,30,150.0,0
24,1,21,45,145.0,0
24,1,22,0,144.0,0
24,1,22,15,144.0,0
24,1,22,30,134.0,0
24,1,22,45,134.0,0
24,1,23,0,127.0,0
24,1,23,15,131.0,0
24,1,23,30,125.0,0
24,1,23,45,121.0,0
25,1,0,0,122.0,0
25,1,0,15,120.0,0
25,1,0,30,119.0,0
25,1,0,45,119.0,0
25,1,1,0,119.0,0
25,1,1,15,118.0,0
25,1,1,30,119.0,0
25,1,1,45,119.0,0
25,1,2,0,119.0,0
25,1,2,15,119.0,0
25,1,2,30,119.0,0
25,1,2,45,119.0,0
25,1,3,0,119.0,0
25,1,3,15,119.0,0
25,1,3,30,119.0,0
25,1,3,45,119.0,0
25,1,4,0,119.0,0
25,1,4,15,118.0,0
25,1,4,30,117.0,0
25,1,4,45,118.0,0
25,1,5,0,118.0,0
25,1,5,15,118.0,0
25,1,5,30,118.0,0
25,1,5,45,118.0,0
25,1,6,0,118.0,0
25,1,6,15,118.0,0
25,1,6,30,117.0,0
25,1,6,45,118.0,0
25,1,7,0,119.0,0
25,1,7,15,119.0,0
25,1,7,30,118.0,0
25,1,7,45,123.0,0
25,1,8,0,125.0,0
25,1,8,15,135.0,0
25,1,8,30,148.0,0
25,1,8,45,161.0,1
25,1,9,0,161.0,1
25,1,9,15,159.0,1
25,1,9,30,159.0,1
25,1,9,45,158.0,1
25,1,10,0,157.0,1
25,1,10,15,154.0,1
25,1,10,30,150.0,0
25,1,10,45,151.0,0
25,1,11,0,155.0,1
25,1,11,15,149.0,0
25,1,11,30,150.0,0
25,1,11,45,158.0,1
25,1,12,0,162.0,1
25,1,12,15,160.0,1
25,1,12,30,158.0,1
25,1,12,45,163.0,1
25,1,13,0,166.0,1
25,1,13,15,164.0,1
25,1,13,30,166.0,1
25,1,13,45,171.0,1
25,1,14,0,166.0,1
25,1,14,15,166.0,1
25,1,14,30,159.0,1
25,1,14,45,166.0,1
25,1,15,0,171.0,1
25,1,15,15,165.0,1
25,1,15,30,161.0,1
25,1,15,45,166.0,1
25,1,16,0,160.0,1
25,1,16,15,165.0,1
25,1,16,30,165.0,1
25,1,16,45,165.0,1
25,1,17,0,170.0,1
25,1,17,15,170.0,1
25,1,17,30,170.0,1
25,1,17,45,168.0,1
25,1,18,0,170.0,1
25,1,18,15,170.0,1
25,1,18,30,163.0,1
25,1,18,45,161.0,1
25,1,19,0,151.0,0
25,1,19,15,154.0,1
25,1,19,30,154.0,1
25,1,19,45,154.0,1
25,1,20,0,156.0,1
25,1,20,15,154.0,1
25,1,20,30,153.0,0
25,1,20,45,154.0,1
25,1,21,0,154.0,1
25,1,21,15,150.0,0
25,1,21,30,152.0,0
25,1,21,45,152.0,0
25,1,22,0,146.0,0
25,1,22,15,131.0,0
25,1,22,30,129.0,0
25,1,22,45,126.0,0
25,1,23,0,132.0,0
25,1,23,15,120.0,0
25,1,23,30,122.0,0
25,1,23,45,120.0,0
26,1,0,0,125.0,0
26,1,0,15,119.0,0
26,1,0,30,119.0,0
26,1,0,45,118.0,0
26,1,1,0,118.0,0
26,1,1,15,118.0,0
26,1,1,30,119.0,0
26,1,1,45,118.0,0
26,1,2,0,118.0,0
26,1,2,15,118.0,0
26,1,2,30,119.0,0
26,1,2,45,119.0,0
26,1,3,0,119.0,0
26,1,3,15,118.0,0
26,1,3,30,118.0,0
26,1,3,45,118.0,0
26,1,4,0,118.0,0
26,1,4,15,118.0,0
26,1,4,30,118.0,0
26,1,4,45,117.0,0
26,1,5,0,117.0,0
26,1,5,15,118.0,0
26,1,5,30,118.0,0
26,1,5,45,117.0,0
26,1,6,0,117.0,0
26,1,6,15,117.0,0
26,1,6,30,119.0,0
26,1,6,45,119.0,0
26,1,7,0,119.0,0
26,1,7,15,119.0,0
26,1,7,30,118.0,0
26,1,7,45,117.0,0
26,1,8,0,117.0,0
26,1,8,15,117.0,0
26,1,8,30,117.0,0
26,1,8,45,117.0,0
26,1,9,0,119.0,0
26,1,9,15,116.0,0
26,1,9,30,119.0,0
26,1,9,45,119.0,0
26,1,10,0,119.0,0
26,1,10,15,119.0,0
26,1,10,30,118.0,0
26,1,10,45,118.0,0
26,1,11,0,118.0,0
26,1,11,15,118.0,0
26,1,11,30,118.0,0
26,1,11,45,118.0,0
26,1,12,0,117.0,0
26,1,12,15,119.0,0
26,1,12,30,128.0,0
26,1,12,45,121.0,0
26,1,13,0,118.0,0
26,1,13,15,122.0,0
26,1,13,30,117.0,0
26,1,13,45,117.0,0
26,1,14,0,118.0,0
26,1,14,15,118.0,0
26,1,14,30,119.0,0
26,1,14,45,122.0,0
26,1,15,0,127.0,0
26,1,15,15,127.0,0
26,1,15,30,125.0,0
26,1,15,45,131.0,0
26,1,16,0,136.0,0
26,1,16,15,134.0,0
26,1,16,30,134.0,0
26,1,16,45,138.0,0
26,1,17,0,139.0,0
26,1,17,15,139.0,0
26,1,17,30,138.0,0
26,1,17,45,138.0,0
26,1,18,0,138.0,0
26,1,18,15,137.0,0
26,1,18,30,135.0,0
26,1,18,45,140.0,0
26,1,19,0,134.0,0
26,1,19,15,138.0,0
26,1,19,30,138.0,0
26,1,19,45,143.0,0
26,1,20,0,145.0,0
26,1,20,15,147.0,0
26,1,20,30,147.0,0
26,1,20,45,148.0,0
26,1,21,0,152.0,0
26,1,21,15,151.0,0
26,1,21,30,148.0,0
26,1,21,45,145.0,0
26,1,22,0,142.0,0
26,1,22,15,137.0,0
26,1,22,30,137.0,0
26,1,22,45,132.0,0
26,1,23,0,138.0,0
26,1,23,15,134.0,0
26,1,23,30,129.0,0
26,1,23,45,124.0,0
27,1,0,0,121.0,0
27,1,0,15,119.0,0
27,1,0,30,119.0,0
27,1,0,45,119.0,0
27,1,1,0,119.0,0
27,1,1,15,119.0,0
27,1,1,30,119.0,0
27,1,1,45,119.0,0
27,1,2,0,119.0,0
27,1,2,15,119.0,0
27,1,2,30,119.0,0
27,1,2,45,119.0,0
27,1,3,0,119.0,0
27,1,3,15,119.0,0
27,1,3,30,119.0,0
27,1,3,45,119.0,0
27,1,4,0,119.0,0
27,1,4,15,119.0,0
27,1,4,30,119.0,0
27,1,4,45,118.0,0
27,1,5,0,118.0,0
27,1,5,15,118.0,0
27,1,5,30,118.0,0
27,1,5,45,117.0,0
27,1,6,0,117.0,0
27,1,6,15,117.0,0
27,1,6,30,117.0,0
27,1,6,45,118.0,0
27,1,7,0,118.0,0
27,1,7,15,117.0,0
27,1,7,30,118.0,0
27,1,7,45,118.0,0
27,1,8,0,118.0,0
27,1,8,15,120.0,0
27,1,8,30,118.0,0
27,1,8,45,128.0,0
27,1,9,0,128.0,0
27,1,9,15,123.0,0
27,1,9,30,122.0,0
27,1,9,45,123.0,0
27,1,10,0,128.0,0
27,1,10,15,132.0,0
27,1,10,30,137.0,0
27,1,10,45,139.0,0
27,1,11,0,146.0,0
27,1,11,15,145.0,0
27,1,11,30,145.0,0
27,1,11,45,149.0,0
27,1,12,0,149.0,0
27,1,12,15,146.0,0
27,1,12,30,145.0,0
27,1,12,45,149.0,0
27,1,13,0,147.0,0
27,1,13,15,149.0,0
27,1,13,30,149.0,0
27,1,13,45,151.0,0
27,1,14,0,149.0,0
27,1,14,15,150.0,0
27,1,14,30,146.0,0
27,1,14,45,147.0,0
27,1,15,0,145.0,0
27,1,15,15,145.0,0
27,1,15,30,141.0,0
27,1,15,45,146.0,0
27,1,16,0,146.0,0
27,1,16,15,149.0,0
27,1,16,30,149.0,0
27,1,16,45,149.0,0
27,1,17,0,155.0,1
27,1,17,15,149.0,0
27,1,17,30,155.0,1
27,1,17,45,153.0,0
27,1,18,0,149.0,0
27,1,18,15,146.0,0
27,1,18,30,147.0,0
27,1,18,45,146.0,0
27,1,19,0,147.0,0
27,1,19,15,147.0,0
27,1,19,30,147.0,0
27,1,19,45,145.0,0
27,1,20,0,152.0,0
27,1,20,15,151.0,0
27,1,20,30,152.0,0
27,1,20,45,156.0,1
27,1,21,0,156.0,1
27,1,21,15,155.0,1
27,1,21,30,152.0,0
27,1,21,45,150.0,0
27,1,22,0,146.0,0
27,1,22,15,141.0,0
27,1,22,30,134.0,0
27,1,22,45,134.0,0
27,1,23,0,135.0,0
27,1,23,15,135.0,0
27,1,23,30,135.0,0
27,1,23,45,133.0,0
28,1,0,0,119.0,0
28,1,0,15,121.0,0
28,1,0,30,120.0,0
28,1,0,45,119.0,0
28,1,1,0,119.0,0
28,1,1,15,119.0,0
28,1,1,30,119.0,0
28,1,1,45,118.0,0
28,1,2,0,118.0,0
28,1,2,15,118.0,0
28,1,2,30,118.0,0
28,1,2,45,118.0,0
28,1,3,0,119.0,0
28,1,3,15,118.0,0
28,1,3,30,118.0,0
28,1,3,45,119.0,0
28,1,4,0,119.0,0
28,1,4,15,119.0,0
28,1,4,30,119.0,0
28,1,4,45,118.0,0
28,1,5,0,117.0,0
28,1,5,15,117.0,0
28,1,5,30,117.0,0
28,1,5,45,117.0,0
28,1,6,0,118.0,0
28,1,6,15,117.0,0
28,1,6,30,117.0,0
28,1,6,45,117.0,0
28,1,7,0,118.0,0
28,1,7,15,117.0,0
28,1,7,30,119.0,0
28,1,7,45,117.0,0
28,1,8,0,129.0,0
28,1,8,15,138.0,0
28,1,8,30,146.0,0
28,1,8,45,159.0,1
28,1,9,0,161.0,1
28,1,9,15,162.0,1
28,1,9,30,158.0,1
28,1,9,45,161.0,1
28,1,10,0,158.0,1
28,1,10,15,158.0,1
28,1,10,30,157.0,1
28,1,10,45,156.0,1
28,1,11,0,154.0,1
28,1,11,15,160.0,1
28,1,11,30,159.0,1
28,1,11,45,156.0,1
28,1,12,0,159.0,1
28,1,12,15,162.0,1
28,1,12,30,162.0,1
28,1,12,45,162.0,1
28,1,13,0,166.0,1
28,1,13,15,166.0,1
28,1,13,30,166.0,1
28,1,13,45,166.0,1
28,1,14,0,166.0,1
28,1,14,15,165.0,1
28,1,14,30,172.0,1
28,1,14,45,171.0,1
28,1,15,0,172.0,1
28,1,15,15,166.0,1
28,1,15,30,163.0,1
28,1,15,45,158.0,1
28,1,16,0,161.0,1
28,1,16,15,158.0,1
28,1,16,30,166.0,1
28,1,16,45,166.0,1
28,1,17,0,165.0,1
28,1,17,15,170.0,1
28,1,17,30,170.0,1
28,1,17,45,171.0,1
28,1,18,0,171.0,1
28,1,18,15,170.0,1
28,1,18,30,161.0,1
28,1,18,45,157.0,1
28,1,19,0,155.0,1
28,1,19,15,154.0,1
28,1,19,30,155.0,1
28,1,19,45,154.0,1
28,1,20,0,148.0,0
28,1,20,15,149.0,0
28,1,20,30,151.0,0
28,1,20,45,152.0,0
28,1,21,0,147.0,0
28,1,21,15,147.0,0
28,1,21,30,146.0,0
28,1,21,45,144.0,0
28,1,22,0,138.0,0
28,1,22,15,135.0,0
28,1,22,30,133.0,0
28,1,22,45,134.0,0
28,1,23,0,125.0,0
28,1,23,15,124.0,0
28,1,23,30,128.0,0
28,1,23,45,122.0,0
29,1,0,0,120.0,0
29,1,0,15,119.0,0
29,1,0,30,119.0,0
29,1,0,45,118.0,0
29,1,1,0,118.0,0
29,1,1,15,119.0,0
29,1,1,30,119.0,0
29,1,1,45,119.0,0
29,1,2,0,119.0,0
29,1,2,15,119.0,0
29,1,2,30,119.0,0
29,1,2,45,119.0,0
29,1,3,0,119.0,0
29,1,3,15,118.0,0
29,1,3,30,119.0,0
29,1,3,45,118.0,0
29,1,4,0,118.0,0
29,1,4,15,118.0,0
29,1,4,30,118.0,0
29,1,4,45,119.0,0
29,1,5,0,119.0,0
29,1,5,15,118.0,0
29,1,5,30,118.0,0
29,1,5,45,118.0,0
29,1,6,0,118.0,0
29,1,6,15,117.0,0
29,1,6,30,117.0,0
29,1,6,45,117.0,0
29,1,7,0,117.0,0
29,1,7,15,118.0,0
29,1,7,30,124.0,0
29,1,7,45,128.0,0
29,1,8,0,133.0,0
29,1,8,15,141.0,0
29,1,8,30,152.0,0
29,1,8,45,159.0,1
29,1,9,0,161.0,1
29,1,9,15,160.0,1
29,1,9,30,160.0,1
29,1,9,45,159.0,1
29,1,10,0,153.0,0
29,1,10,15,147.0,0
29,1,10,30,145.0,0
29,1,10,45,149.0,0
29,1,11,0,148.0,0
29,1,11,15,149.0,0
29,1,11,30,151.0,0
29,1,11,45,160.0,1
29,1,12,0,162.0,1
29,1,12,15,154.0,1
29,1,12,30,152.0,0
29,1,12,45,155.0,1
29,1,13,0,159.0,1
29,1,13,15,157.0,1
29,1,13,30,163.0,1
29,1,13,45,160.0,1
29,1,14,0,168.0,1
29,1,14,15,158.0,1
29,1,14,30,166.0,1
29,1,14,45,162.0,1
29,1,15,0,166.0,1
29,1,15,15,163.0,1
29,1,15,30,161.0,1
29,1,15,45,166.0,1
29,1,16,0,170.0,1
29,1,16,15,170.0,1
29,1,16,30,170.0,1
29,1,16,45,170.0,1
29,1,17,0,170.0,1
29,1,17,15,169.0,1
29,1,17,30,172.0,1
29,1,17,45,169.0,1
29,1,18,0,169.0,1
29,1,18,15,166.0,1
29,1,18,30,165.0,1
29,1,18,45,161.0,1
29,1,19,0,160.0,1
29,1,19,15,153.0,0
29,1,19,30,156.0,1
29,1,19,45,158.0,1
29,1,20,0,155.0,1
29,1,20,15,154.0,1
29,1,20,30,148.0,0
29,1,20,45,149.0,0
29,1,21,0,148.0,0
29,1,21,15,146.0,0
29,1,21,30,144.0,0
29,1,21,45,141.0,0
29,1,22,0,135.0,0
29,1,22,15,129.0,0
29,1,22,30,133.0,0
29,1,22,45,126.0,0
29,1,23,0,127.0,0
29,1,23,15,122.0,0
29,1,23,30,121.0,0
29,1,23,45,120.0,0
30,1,0,0,120.0,0
30,1,0,15,120.0,0
30,1,0,30,119.0,0
30,1,0,45,119.0,0
30,1,1,0,119.0,0
30,1,1,15,119.0,0
30,1,1,30,119.0,0
30,1,1,45,119.0,0
30,1,2,0,118.0,0
30,1,2,15,118.0,0
30,1,2,30,118.0,0
30,1,2,45,118.0,0
30,1,3,0,119.0,0
30,1,3,15,118.0,0
30,1,3,30,119.0,0
30,1,3,45,117.0,0
30,1,4,0,118.0,0
30,1,4,15,119.0,0
30,1,4,30,118.0,0
30,1,4,45,118.0,0
30,1,5,0,117.0,0
30,1,5,15,118.0,0
30,1,5,30,118.0,0
30,1,5,45,118.0,0
30,1,6,0,117.0,0
30,1,6,15,117.0,0
30,1,6,30,117.0,0
30,1,6,45,117.0,0
30,1,7,0,119.0,0
30,1,7,15,119.0,0
30,1,7,30,118.0,0
30,1,7,45,124.0,0
30,1,8,0,136.0,0
30,1,8,15,139.0,0
30,1,8,30,149.0,0
30,1,8,45,158.0,1
30,1,9,0,161.0,1
30,1,9,15,159.0,1
30,1,9,30,161.0,1
30,1,9,45,160.0,1
30,1,10,0,162.0,1
30,1,10,15,155.0,1
30,1,10,30,150.0,0
30,1,10,45,154.0,1
30,1,11,0,151.0,0
30,1,11,15,152.0,0
30,1,11,30,151.0,0
30,1,11,45,149.0,0
30,1,12,0,150.0,0
30,1,12,15,160.0,1
30,1,12,30,159.0,1
30,1,12,45,161.0,1
30,1,13,0,158.0,1
30,1,13,15,157.0,1
30,1,13,30,162.0,1
30,1,13,45,157.0,1
30,1,14,0,149.0,0
30,1,14,15,164.0,1
30,1,14,30,162.0,1
30,1,14,45,161.0,1
30,1,15,0,166.0,1
30,1,15,15,161.0,1
30,1,15,30,161.0,1
30,1,15,45,159.0,1
30,1,16,0,159.0,1
30,1,16,15,160.0,1
30,1,16,30,160.0,1
30,1,16,45,158.0,1
30,1,17,0,160.0,1
30,1,17,15,165.0,1
30,1,17,30,160.0,1
30,1,17,45,158.0,1
30,1,18,0,158.0,1
30,1,18,15,161.0,1
30,1,18,30,159.0,1
30,1,18,45,154.0,1
30,1,19,0,147.0,0
30,1,19,15,152.0,0
30,1,19,30,147.0,0
30,1,19,45,147.0,0
30,1,20,0,147.0,0
30,1,20,15,147.0,0
30,1,20,30,147.0,0
30,1,20,45,147.0,0
30,1,21,0,146.0,0
30,1,21,15,146.0,0
30,1,21,30,146.0,0
30,1,21,45,140.0,0
30,1,22,0,132.0,0
30,1,22,15,129.0,0
30,1,22,30,132.0,0
30,1,22,45,130.0,0
30,1,23,0,121.0,0
30,1,23,15,121.0,0
30,1,23,30,123.0,0
30,1,23,45,120.0,0
31,1,0,0,121.0,0
31,1,0,15,119.0,0
31,1,0,30,119.0,0
31,1,0,45,119.0,0
31,1,1,0,119.0,0
31,1,1,15,119.0,0
31,1,1,30,118.0,0
31,1,1,45,118.0,0
31,1,2,0,118.0,0
31,1,2,15,118.0,0
31,1,2,30,118.0,0
31,1,2,45,119.0,0
31,1,3,0,119.0,0
31,1,3,15,118.0,0
31,1,3,30,118.0,0
31,1,3,45,118.0,0
31,1,4,0,119.0,0
31,1,4,15,118.0,0
31,1,4,30,119.0,0
31,1,4,45,118.0,0
31,1,5,0,118.0,0
31,1,5,15,117.0,0
31,1,5,30,117.0,0
31,1,5,45,117.0,0
31,1,6,0,118.0,0
31,1,6,15,118.0,0
31,1,6,30,118.0,0
31,1,6,45,118.0,0
31,1,7,0,119.0,0
31,1,7,15,119.0,0
31,1,7,30,118.0,0
31,1,7,45,118.0,0
31,1,8,0,125.0,0
31,1,8,15,143.0,0
31,1,8,30,149.0,0
31,1,8,45,159.0,1
31,1,9,0,159.0,1
31,1,9,15,159.0,1
31,1,9,30,161.0,1
31,1,9,45,159.0,1
31,1,10,0,155.0,1
31,1,10,15,153.0,0
31,1,10,30,146.0,0
31,1,10,45,148.0,0
31,1,11,0,148.0,0
31,1,11,15,143.0,0
31,1,11,30,149.0,0
31,1,11,45,151.0,0
31,1,12,0,157.0,1
31,1,12,15,156.0,1
31,1,12,30,157.0,1
31,1,12,45,167.0,1
31,1,13,0,159.0,1
31,1,13,15,157.0,1
31,1,13,30,158.0,1
31,1,13,45,160.0,1
31,1,14,0,166.0,1
31,1,14,15,168.0,1
31,1,14,30,163.0,1
31,1,14,45,161.0,1
31,1,15,0,161.0,1
31,1,15,15,161.0,1
31,1,15,30,166.0,1
31,1,15,45,161.0,1
31,1,16,0,161.0,1
31,1,16,15,166.0,1
31,1,16,30,171.0,1
31,1,16,45,170.0,1
31,1,17,0,171.0,1
31,1,17,15,170.0,1
31,1,17,30,170.0,1
31,1,17,45,171.0,1
31,1,18,0,171.0,1
31,1,18,15,170.0,1
31,1,18,30,163.0,1
31,1,18,45,167.0,1
31,1,19,0,162.0,1
31,1,19,15,157.0,1
31,1,19,30,159.0,1
31,1,19,45,156.0,1
31,1,20,0,155.0,1
31,1,20,15,159.0,1
31,1,20,30,153.0,0
31,1,20,45,156.0,1
31,1,21,0,156.0,1
31,1,21,15,155.0,1
31,1,21,30,150.0,0
31,1,21,45,145.0,0
31,1,22,0,144.0,0
31,1,22,15,144.0,0
31,1,22,30,134.0,0
31,1,22,45,134.0,0
31,1,23,0,127.0,0
31,1,23,15,131.0,0
31,1,23,30,125.0,0
31,1,23,45,121.0,0
1,2,0,0,122.0,0
